Aroma Beauty Studio,"Kumbhar Wada, 90 Feet Road, Dharavi, Mumbai - 400017, Opposite Sai Hospital",07947185703
Sparkle Beauty Salon,"101 Vijay Apartment, Juhu Lane, Andheri West, Mumbai - 400058, Oppsite BMW Showroom",+(91)-9819992113
Razors And Scissors Parlour,"Shop No 71, Manorama Nagar, Dhokali Kolshet Road, Thane West, Thane - 400607, Sambhaji Nagar, Behind R Mall",+(91)-9819150265
Kallidora,"2&3, Kankai Kripa CHS, Chikuwadi, Link Road, Borivali West, Mumbai - 400092, Next to Soni Park Building",+(91)-022-28997665
Hirals Beauty Salon,"Shop No 41, Sunderlal, Old Nagardas Road, Andheri East, Mumbai - 400069, Near Jain Hospital",+(91)-7977279694
Style On Beauty & Academy,"Shop No -A-08 ,Gayatri Sankul Chs, Plot No -38, Sector-20, Kharghar Sector 20, Navi Mumbai - 410210, Opp. Amrutdhara Complex Chs",+(91)-9326242862
Diva Beauty Parlour,"Chawl No 2 , Room No 10, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Sarvoday Hospital, Ganga Wadi",+(91)-8082441244
Iris Hair & Beauty Salon,"Shop Number 18 Ramtirath Society Limited, Plot No 01,Sector 44/A Nerul (W), Krishna Changa Naik Marg, Seawoods, Navi Mumbai - 400706",+(91)-9619607553
Seasons Beauty Studio,"Shop No 15, Golden Baug, Om Nagar, Mumbai, Vasai West, Palghar - 401202, Opposite Vasai One Building",+(91)-8007722123
New Glow Touch Salon & Spa,"Shop No. 8/10/11/12, RNA Broadband Avenue,, Mira Road, Thane - 401107, Opposite Jangid Complex,",+(91)-9867417917
Priyas Beauty Salon & Brida..,"Shop No. 8D, Mukta Bldg., Peru Baug, Off Aarey Road,, Goregaon East, Mumbai - 400063, Near Asaram Bapu Ashram",+(91)-9167610140
Mhalsa Spa & Salon,"Tulshiram Gangeshwar Villa, Samartha Nagar, Nandivli Road, Dombivli East, Thane - 421201, Opposite Swami Samartha Math",+(91)-9619434649
Prerana Beauty Parlour and ..,"Shop No 3 Vardhaman Shilp, Plot C. S. No.318, Plot No.160,, Bhandari  House, Girgaon, Mumbai - 400004, Bhaskarbuwa Bakhale Path,",+(91)-9819075899
Mahek Hair Designer & Beaut..,"Shop No 29 &30 Bldg No 1 E Wing Matoshree Nagar, Khuntavlai Road, Ambernath, Thane - 421501, Near Gaon Devi Mandir",+(91)-9322988120
Lavish Spa N Salon,"Shop No. 8 Sky Height, Sriprastha, 4th Road, Nalasopara West, Palghar - 401203, Opposite Virar Nalasopara Link Road",+(91)-8850530453
S.S Salon & Make -Up - Stud..,"Shop No -7 , Ajanta Empress Chs Plot No 52, Sector 19, Airoli, navi mumbai - 400708",+(91)-9324563469
Urmi Abhilasha Salon,"Shop No 5. Shankar Enclave, Rai Residency, Teesgaon, Gaondevi Mandir Road, Kalyan East, Thane - 421306",+(91)-9867929249
Rani Bride & Beauty,"Shop No 38, Sundarlal Ramlal Chawl, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Nagusayaji Wadi, Opposite Saamna Press",+(91)-9619240323
Nadeems Salon,"Shop No 4 Ekvira Garage, N G Acharya Road, Govandi East, Mumbai - 400088, Opposite Lijjat Papad Company",+(91)-022-25287763
Fashion Hair & Beauty Salon,"Shop No 003, Aakashganga Mahavir,, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Circle",+(91)-9819143994
Blossom Skin & Hair Care Sa..,"Manali Building Shop No 12, Evershine Nagar, Malad West, Mumbai - 400064, Near Ryan International School",+(91)-7039292082
Ora Hair N Skin Lounge,"Plot No 472 Mohan Niwas No 10 Matunga Road No 3, Matunga East, Mumbai - 400019, Behind Natural Icecream",+(91)-22-24036682
Desire Salon and Academy,"Shop No.02 Gokul Village 3, Next to Dr. Suri Clinic, Mira Road, Thane - 401107, Shanti Park",+(91)-7021516157
Sunitas Sparkle Beauty Salo..,"Shop No 4 Eden Kasturi Heights , Indralok Phase 6, Bhayandar East, Thane - 401105, Opp RBK Global School",+(91)-9768752395
New Glow Touch Salon & Spa,"Shop No. 8/10/11/12, RNA Broadband Avenue,, Mira Road, Thane - 401107, Opposite Jangid Complex,",+(91)-9867417917
Rekhas Beauty Salon,"Shop No 4/30, M G Road, Goregaon West, Mumbai - 400104, Near Ramdevs Baba Shop, Opposite Thakkar Dairy, Unnat Nagar",+(91)-9867251078
Freya Hair & Beauty Salon,"Shop No 2, A G Marg, Powai, Mumbai - 400076, Near Mahada",+(91)-9892404809
Mhalsa Spa & Salon,"Tulshiram Gangeshwar Villa, Samartha Nagar, Nandivli Road, Dombivli East, Thane - 421201, Opposite Swami Samartha Math",+(91)-9619434649
New Moon Light Beauty Salon,"Shop No 70/ A , Shop No.3,, Vaju Kotak Marg, Fort, Mumbai - 400001, Near Mint Road and Kabutar Khana",+(91)-022-22654331
Smitas Beauty Parlour,"Shop No. 5/27 Sarrvodaya Garden, Vinayak Hall, Kalyan West, Thane - 421301, Near Sarvoday Mall",+(91)-9022097094
H P Forever,"107,Shri Shakti Chs, Station Road, Bhayandar East, Thane - 401105, Opp Bhayandar Railway Station",+(91)-9867985447
Vibgyor Schwarzkopf Profess..,"Shop No 5 & 6, Tulip Building Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadakpada Circle",+(91)-7666830140
Erica Beauty Parlour,"Shop No 11/12, Vikram Apartment, New Maneklal Estate, Ghatkopar West, Mumbai - 400086, Behind Bst Bus Stop",+(91)-22-25113922
Rajwadi Mehendi Arts & Acad..,"1203, Annapurna Heights, Indralok Phase 6, Bhayandar East, Thane - 401105, Near Shalom Hospital",+(91)-7400485353
Glam Beauty Parlor and Brid..,"Plot Num-23, A-7, Dayasagar Society, Hanuman Temple Gali, Borivali West, Mumbai - 400091, Near Mangalmurti Hospital",+(91)-7977337550
Scissors Edge Salon By Niza..,"Shop No 21 & 24,Maker Arcade, G D Somani Road, Cuffe Parade-Colaba, Mumbai - 400005, Near World Trade Centre",+(91)-022-22168080
Panyas Salon  Academy,"Shah Alpine ,Shop No 8 Sector -6, Kharghar, Navi Mumbai - 410210, Opp - Global IT Shop",+(91)-7506850103
Lofiel Beauty & Hair Salon,"Shop No 4, Govind Apartment, Chandansar Road, Virar East, Palghar - 401305, Near Tandul Bazar",+(91)-8806957811
Hemas Spa  Salon,"C65 03 Virat Appt, SECTOR 4, Cbd Belapur, Navi Mumbai - 400614, Near Market",+(91)-8767384242
Curl N Care The Beauty Loun..,"Shop No 7, Premji Kanji Visariya Chawl, T J Road, Sewri, Mumbai - 400015, Opposite Dosti Flamingo",+(91)-22-24123606
Megha Jains Laser  Salon & ..,"1 , Jain Mention , Daftari Road ,, Near Samsung Shop, Malad East, Mumbai - 400097, Next to Doctor Oza Clinic",+(91)-9004662975
Soft Hand Beauty Parlour,"Aareshwar Chs, Plot No 48/5,, Andheri West, Mumbai - 400053, Nr Khau Galli",+(91)-9702238851
SP Family Saloon and Spa,"Shop No 14 , Riddhi Siddhi Heritage , Near ICICI Bank , Patni Road , Sector No 19, Patni Road, Airoli, Navi Mumbai - 400708, Near ICICI Bank",+(91)-7777009579
Sanjanas Beauty Parlour,"SHOP NO-3, JAI SHEETAL COMPLEX, INDRALOK PHASE -3, Bhayandar East, Thane - 401105, Near OM SHANTI CHOWK",+(91)-8898741785
Golden Crown Family Salon,"Shop No -3 ,Plot No -1 New Satara, Sector-14, Kopar Khairane, navi mumbai - 400709, Near Gahlot Collage",+(91)-8850485241
Soul & Light,"Virat Apartment,1st Floor,Room No11,Building No.13, Sector -16, Airoli, Navi Mumbai - 400708, Near Plaza Medical",+(91)-9022830766
Rich Feels Beauty Parlour,"Shop No  26/33  Kalpataru Complex, Old Agra Road, Shahapur, Thane - 421601, Near Dr.Ashish Patil",+(91)-7021710961
Tip Top Unisex & Spa Salon,"Shop No 1 Samikaram Plot No 34 B TPS V, Sant Janabai Road, Vile Parle East, Mumbai - 400057",+(91)-9082555767
Glow Shine Beauty Salon,"Shop No. 3 Mangeshi City, Adharwadi Umbarde Road, Kalyan West, Thane - 421301, Near Saint Lawrance School",+(91)-8291717668
Eunoia Salon,"Shop No 96 EMP Building No 17, Thakur Village, Kandivali East, Mumbai - 400101, Near Fedral Bank",+(91)-9326029886
Paris 3d Make Up Studio,"Sonal Business Park, 106 & 107, 1st Floor, Dombivli East, Thane - 421201, Beside Mc Donald, Gharda Circle",+(91)-9326023374
Beauty Studio,"Shop No 30/33, Sarvodaya Garden CHS Ltd, Bhanu Sagar Road, Kalyan West, Thane - 421301, Near Vinayak Hall, Railway Platform No 1",+(91)-9326110063
The Artistry Hair Beauty & ..,"Shop No. 10/11,Mulchand Javerchand CHS Ltd, Sion Trombay Road, Chembur East, Mumbai - 400071, Next to Varma Hotel",+(91)-022-25221411
Charvi Beauty Salon,"Shop No 8, A Wing Ground Floor, Manik Cooperative Housing Society, Sitaram Jadhav Marg, Lower Parel, Mumbai - 400013, Near Lower Parel Railway Station",+(91)-9137879671
Meet Spalon Unisex Salon,"Shop No,2, New Dhaval Giri Building, Laxmi Nagar Road, Ambernath, Thane - 421501, Near Damle Bai School",07947187563
Rani Bride & Beauty,"Shop No 38, Sundarlal Ramlal Chawl, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Nagusayaji Wadi, Opposite Saamna Press",+(91)-9619240323
Krishnas Hair And Beauty St..,"Shop No 01 Sukhkarta 02 CHLS  Plot No 30, Sector 42, Seawoods, Navi Mumbai - 400706, Near D Mart",+(91)-9920918581
H 2 T Salon and Spa,"Shop No 7, Jaiganaga Chs , Ever Sai Enclave, Mira Road, Thane - 401107, Near Wockhared Hospital ,Opp Sao Ashirwad Hospital",+(91)-9867253288
Paris 3d Make Up Studio,"Sonal Business Park, 106 & 107, 1st Floor, Dombivli East, Thane - 421201, Beside Mc Donald, Gharda Circle",+(91)-9326023374
Vemah Salon and Spa,"Shop No 2, Zeon Bhakti Park, Anik Wadala Link Road, Wadala East, Mumbai - 400037, Bhakti Park",+(91)-22-24016161
Fusion Hair & Skin,"Shop No.1 Kavita Apartments Krishna Tower, Khopat Road, Thane West, Thane - 400601, Pratap Cinema",+(91)-9619661948
Kirans Professional Family ..,"Shop No 1, Kuldevi Niwas Block A, Shubhash Tekadi Road, Ulhasnagar No 4, Thane - 421004, Near Dashmesh Darbar",+(91)-8805884329
Jawed Habib Hair & Beauty S..,"Shop No 7, Jai Shreenath Apartment Near Sudhir Phadke Flyove, Mandapeshwar Road, Borivali West, Mumbai - 400092, Opposite Jariwala Laboratory",+(91)-8355905080
Urbane Salon,"Shop No 02 Ekta Elegance Building, Link Road, Borivali West, Mumbai - 400092, Near Gossip Cafe",+(91)-9152201957
Salon Reiseziel,"Shop No 02,Ground Floor, Dheeraj Ganga Apartment, Malad West, Mumbai - 400064, Chincholi Bandar Road",+(91)-7304544448
Desire Salon and Academy,"Shop No.02 Gokul Village 3, Next to Dr. Suri Clinic, Mira Road, Thane - 401107, Shanti Park",+(91)-7021516157
Hemas Spa  Salon,"C65 03 Virat Appt, SECTOR 4, Cbd Belapur, Navi Mumbai - 400614, Near Market",+(91)-8767384242
New Moon Light Beauty Salon,"Shop No 70/ A , Shop No.3,, Vaju Kotak Marg, Fort, Mumbai - 400001, Near Mint Road and Kabutar Khana",+(91)-022-22654331
Rekhas Hair & Beauty Salon,"Shop No.2 Casa Bella Co-Operative Housing Society Pvt Ltd, Holy Cross Road,I C Colony, Borivali West, Mumbai - 400103, Near-M M Hospital",+(91)-22-28913026
Lofiel Beauty & Hair Salon,"Shop No 4, Govind Apartment, Chandansar Road, Virar East, Palghar - 401305, Near Tandul Bazar",+(91)-8806957811
Hair Xpress,"Shop No.4 Ground Habeeb Manzil 58, Near Afiyan Heights Tower, Nagpada-Mumbai Central, Mumbai - 400008",+(91)-7506630849
Vibgyor Schwarzkopf Profess..,"Shop No 5 & 6, Tulip Building Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadakpada Circle",+(91)-7666830140
Fashion Hair & Beauty Salon,"Shop No 003, Aakashganga Mahavir,, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Circle",+(91)-9819143994
M 78 Beauty Salon Spa And A..,"Lok Nisarg HSC B/4 Shop No 03 Ghati Pada Near Gala Factory Vaishali Nagar, Off Lbs Marg, Mulund West, Mumbai - 400080",+(91)-22-21645493
Spark The Family Salon,"Shop No.26,27,28, Moraj Residency,Kasturi CHS.,Plot 1, Sector 16, Sanpada Sector 16, Mumbai - 400703, Moraj Residency",+(91)-22-49744888
Poonam Beauty Parlour,"Shop No. 17, Cherry Building, Yashwant Gaurav, Nalasopara West, Palghar - 401203, Opposite.  Deep Heights Building",+(91)-9172176392
Beyond Beauty Parlour,"Kohinoor Building No 01 Shop No 01, Andheri West, Mumbai - 400053, Near Pressto Laundry",+(91)-9773735065
Salon & Spa 9,"30B, High Tide, Juhu Tara Road, Santacruz West, Mumbai - 400054, Opposite Rotary Club",+(91)-22-26614499
Kirans Professional Family ..,"Shop No 1, Kuldevi Niwas Block A, Shubhash Tekadi Road, Ulhasnagar No 4, Thane - 421004, Near Dashmesh Darbar",+(91)-8805884329
Sparkle Beauty Salon,"101 Vijay Apartment, Juhu Lane, Andheri West, Mumbai - 400058, Oppsite BMW Showroom",+(91)-9819992113
Shubbhangi Hair & Beauty St..,"Siddhivinayak Plaza , Shop No 16 , Ground Floor, RM Bhattad Marg, Borivali West, Mumbai - 400092, Behind Borivali Biryani Centre",+(91)-9819387996
Jawed Habib Hair & Beauty S..,"Shop No 7, Jai Shreenath Apartment Near Sudhir Phadke Flyove, Mandapeshwar Road, Borivali West, Mumbai - 400092, Opposite Jariwala Laboratory",+(91)-8355905080
Smitas Beauty Parlour,"Shop No. 5/27 Sarrvodaya Garden, Vinayak Hall, Kalyan West, Thane - 421301, Near Sarvoday Mall",+(91)-9022097094
Apaara The Endless Beauty,"Shop No 74, 1 St Floor R Galleria, Goregaon Mulund Link Road, Mulund West, Mumbai - 400080, Runwal Greens",+(91)-22-49766499
AS Hair Studio,"Shop No.8, Rashmi Enclave 2, Shanti Park, Mira Road, Thane - 401107, Opposite St Xavier School",+(91)-7977176632
Professionnel Unisex Salon,"Shop No 1. Parekh Mahal, L.J.Road, Dadar West, Mumbai - 400028, L. J. Road Near Ashraya Hotel Lane, Shivaji Park,",+(91)-9223382845
Trupti Hair & Beauty Salon,"8/8 Maratha Sahakar Niwas, Mohili Village, Sakinaka, Mumbai - 400072, Near Kailash Pooram, Sakinaka Metro Station Gate No.2",+(91)-9821746963
Priyas Beauty Salon & Brida..,"Shop No. 8D, Mukta Bldg., Peru Baug, Off Aarey Road,, Goregaon East, Mumbai - 400063, Near Asaram Bapu Ashram",+(91)-9167610140
Lofiel Beauty & Hair Salon,"Shop No 4, Govind Apartment, Chandansar Road, Virar East, Palghar - 401305, Near Tandul Bazar",+(91)-8806957811
Leelas Silktouch Beauty Par..,"Joshi Wadi-Shop No-2, Jawahar Nagar Road No-1, Goregaon West, Mumbai - 400104, Opposite Goregaon Railway Station.",+(91)-9892634998
K Salon,"Unit No 26, Shop No 104, Orchid Mall, Mayur Nagar, Aarey Road, Goregaon East, Mumbai - 400065, Near Royal Palms",+(91)-22-28787159
Wellness Spa & Salon,"Sai  Samartha Building, Shop No 04, Plot No 79, Sector 22, Kamothe, Navi Mumbai - 410206",+(91)-9869373321
Theglambar Salon,"Shop No 7 , Fantasy Apartment, Seven Bungalow,  Versova, J P Road, Andheri West, Mumbai - 400061, Opposite to HDFC Bank",+(91)-9107700099
Pink Jasmin,"Shop No 5 Raviraj Building Spring Building, Opp Anitila Building, Mira Road, Thane - 401107, Near Latiff  Park",+(91)-9152237324
Care For Her,"Shop No 1 & 2 Keshav Shrishty, Link Road, Malad West, Mumbai - 400064, Opposite Greens Hotel",+(91)-22-28731857
H & F Unisex Salon,"B/1 DHL Udaka CHS Siddharth Nagar, Road No.2 Ram Mandir, Goregaon West, Mumbai - 400104, Opp Mahada Colony , Near Namaha Medical",+(91)-9920100002
Sparkle Beauty Salon,"101 Vijay Apartment, Juhu Lane, Andheri West, Mumbai - 400058, Oppsite BMW Showroom",+(91)-9819992113
AS Hair Studio,"Shop No.8, Rashmi Enclave 2, Shanti Park, Mira Road, Thane - 401107, Opposite St Xavier School",+(91)-7977176632
Diamond Ladies Beauty Parlo..,"Shop Number 5 Gokul Co Operative Housing Society  Plot Number 186/187, Sector 4, New Panvel, Navi Mumbai - 410206, Opposite Hybrid Bakery",+(91)-9819717581
Solutions Salon & Academy,"Shop No 1, Shree Sai Krishna Niwas, S K Bhole Road, Dadar West, Mumbai - 400028, Opposite Sahakari Bhandar, Agarbazaar",+(91)-9987109588
Cinderellas Sharons Rose Be..,"Chandrakala Niwas, Hanjar Nagar Road, Andheri East, Mumbai - 400093, Near Ambika Tower, Next Shiv Sena Branch",+(91)-9967936773
Razors And Scissors Parlour,"Shop No 71, Manorama Nagar, Dhokali Kolshet Road, Thane West, Thane - 400607, Sambhaji Nagar, Behind R Mall",+(91)-9819150265
Hemas Spa  Salon,"C65 03 Virat Appt, SECTOR 4, Cbd Belapur, Navi Mumbai - 400614, Near Market",+(91)-8767384242
The Looks,"Road, Shop No. 2/3, Manisha Tower, Rsd Road, Mulund West, Mumbai - 400080, Near Kotak Mahindra Bank",+(91)-9833191168
New Look Spa & Beauty Salon,"Nabula Darshan Bldg No.18 Shop No.10, Wayle Nagar Road, KHADAKPADA-KALYAN WEST, Thane - 421301, Opposite Aaijee Chemist",+(91)-9833489820
H P Forever,"107,Shri Shakti Chs, Station Road, Bhayandar East, Thane - 401105, Opp Bhayandar Railway Station",+(91)-9867985447
Nazims Salon And Academy,"Shop No. 1 Plot No. 204/10 Sahayya Ozone Building, Old Panvel, Panvel, Navi Mumbai - 410206, Near Suruchi Hotel",+(91)-022-27458005
Bharti Didis Beauty Parlour,"Ground Floor, Malati Bhuvan, RHB Road, Mulund West, Mumbai - 400080, Opposite Jalaram Dairy, Near Bavaji Ki Zhopdi Ashram",+(91)-9892271090
Theglambar Salon,"Shop No 7 , Fantasy Apartment, Seven Bungalow,  Versova, J P Road, Andheri West, Mumbai - 400061, Opposite to HDFC Bank",+(91)-9107700099
Royal Unisex Salon,"Shop No 6, Ashish Chs Ltd, Mahakali Caves Road, Andheri East, Jijamata Road, Andheri East, Mumbai - 400093, Near Satya Sai Baba Mandir",+(91)-9768815720
Hair Affair,"Shop No 17/18, Vasudev Sky High, Kanakia Road, Beverly Park-mira Road, Thane - 401107, Opposite Bhairav Residency Lane, Near Water Tank",+(91)-9819307530
Heena Beauty Parlour & Spa,"A 503, Ushanagar,, Bhandup West, Mumbai - 400078",+(91)-9284288699
Solutions Salon & Academy,"Shop No 1, Shree Sai Krishna Niwas, S K Bhole Road, Dadar West, Mumbai - 400028, Opposite Sahakari Bhandar, Agarbazaar",+(91)-9987109588
Geetas Ladies Beauty Parlou..,"Classic Shayona Shop No 04 Plot No 186/187, Sector 04, New Panvel, Navi Mumbai - 410206, Opposite Hybrid Bakery",+(91)-9920073368
Billionhair Unisex Salon,"Shop No 3, Suyog Apartments, Laxman Mhatre Road, Dahisar, Mumbai - 400068, Near Marry Immaculate School",+(91)-9076330003
Silk Beauty Spa and Salon,"Shop No. 2, Mahalaxmi Nagar, Near Someshwar Mandir, Opp. Adesh Medical, Ambernath, Thane - 421501, Behind Budh Vihar",+(91)-8976484091
Beauty Studio,"Shop No 30/33, Sarvodaya Garden CHS Ltd, Bhanu Sagar Road, Kalyan West, Thane - 421301, Near Vinayak Hall, Railway Platform No 1",+(91)-9326110063
Glow Shine Beauty Salon,"Shop No. 3 Mangeshi City, Adharwadi Umbarde Road, Kalyan West, Thane - 421301, Near Saint Lawrance School",+(91)-8291717668
Basil Salon and Spa,"K1 Juhu Supreme Shopping Center, Gulmohar Cross Road No 8, Juhu Circle-Juhu, Mumbai - 400049, Opposite Criti Care Hospital Behind Tiwari Sweets Shop",+(91)-7700950679
Attitude Unisex Salon,"Shop No 01 Burhani Heritage, Mahatma Gandhi Road, Kandivali West, Mumbai - 400067, Opp Bori Masjid",+(91)-9930574048
Elegant Ladies Beauty Parlo..,"Shop  No-03, Shiv Kripa Apartment , Plot No. B-80, Sector 23, Nerul, Navi Mumbai - 400706, Near Seawoods Station",+(91)-9930688390
Yauvan Beauty Parlour,"Shop No.6, Radha Raman Apartment, Waman Rao Bhoir Road, Dahisar, Mumbai - 400068, Near Kandarpada Talab",+(91)-9869853322
Haircom Unisex Saloon,"Ghansoli Village, Chinch Aali, Ghansoli, Navi Mumbai - 400701, Opposite Gavdevi Temple",+(91)-8652899009
Smitas Beauty Parlour,"Shop No. 5/27 Sarrvodaya Garden, Vinayak Hall, Kalyan West, Thane - 421301, Near Sarvoday Mall",+(91)-9022097094
Glamorous Ladies Beauty Spa,"Shop Number 50, Plot Number 4/5/6, Yeah Paradise, Sector 8 A, Airoli, Navi Mumbai - 400708, Near Apple Hospital",+(91)-9137361182
Solutions Salon & Academy,"Shop No 1, Shree Sai Krishna Niwas, S K Bhole Road, Dadar West, Mumbai - 400028, Opposite Sahakari Bhandar, Agarbazaar",+(91)-9987109588
Vaishnavi Beauty Salon & Ac..,"Shop No 1, Mukti Nagar, N G Acharya Marg, Chembur East, Mumbai - 400071, Behind  Nildurga Hotel",+(91)-9920821492
Mahek Hair Designer & Beaut..,"Shop No 29 &30 Bldg No 1 E Wing Matoshree Nagar, Khuntavlai Road, Ambernath, Thane - 421501, Near Gaon Devi Mandir",+(91)-9322988120
Dipika Mehendi Artist & Cla..,"Saurabh Chsl, Plot Number 383, RSC 30, Sector 3 Charkop, Kandivali West, Mumbai - 400067, Near Dominos Pizza",+(91)-9960684742
Shweta Beauty Salon,"Harsh Vihar , Building No 31, Shop No 3, Sector 1, Near By Grasshopper, Shanti Nagar-mira Road, Thane - 401107, Opposite Shanti Shopping Center",+(91)-9923363961
New Glow Touch Salon & Spa,"Shop No. 8/10/11/12, RNA Broadband Avenue,, Mira Road, Thane - 401107, Opposite Jangid Complex,",+(91)-9867417917
G Family Salon & Spa,"Shop Number- 20, Usha Kiran Building, Badlapur, Thane - 421503, Usha Kiran Building",+(91)-9833377204
Looks Makeover & Spa,"Shop Number 1, Sani Niwas, D. D. Vispute College Road, New Panvel, Navi Mumbai - 410206, Near Green Valley, Opposite Riksha Stop, Devad",+(91)-9405056840
Cabello Hair & Beauty Salon,"Shop No 18, Kamdhenu Shopping Centre, Kamdhenu Apna Ghar Unit No 14 Chs Ltd, Andheri West, Mumbai - 400053, Lokhandwala Complex",+(91)-8291187756
Diamond Ladies Beauty Parlo..,"Shop Number 5 Gokul Co Operative Housing Society  Plot Number 186/187, Sector 4, New Panvel, Navi Mumbai - 410206, Opposite Hybrid Bakery",+(91)-9819717581
MVs Hair Lovers,"Shop No 7, Shivsagar Complex , Lalasheth Compound, T P Road, Bhandup West, Mumbai - 400078, Below Syndicate Bank",+(91)-7738505607
J H Hairstudio,"Shop No 1, Krishna Kutir Co-Operative Housing Society, Factory Lane, Borivali West, Mumbai - 400092, Opposite M K College",+(91)-022-28999922
Stylestudio 18 Unisex Salon,"Shop No 4, Opposite Mahindra Vaibhav Sahnivas Co Operative Housing Society Ltd, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asha Nagar, , Near Children Academy School",+(91)-9323995102
Pink Jasmin,"Shop No 5 Raviraj Building Spring Building, Opp Anitila Building, Mira Road, Thane - 401107, Near Latiff  Park",+(91)-9152237324
Womens World,"Shop No 1 , Vittai Apartment, Paranjpe Nagar, Shahapur, Thane - 421601, Near Life Care Hospital",+(91)-9158269728
Unique Hair & Beauty Salon,"Premier Residences , Shop No.24 K Wing , Kohinoor City, Phase 1, Kirol Road, Premier Residencies, Kurla, Kurla West, Mumbai - 400070, Kohinoor City",+(91)-8454012239
Leenas Beauty And Hair Stud..,"Office No 208 2nd Floor Satra Plaza, Sector 19 D, Vashi, Navi Mumbai - 400703, Above Mercedes Benz",+(91)-22-27832891
Tress And Beyond Spa And Sa..,"B/08A Ground Floor, Crystal Plaza, New Link Road, Andheri West, Mumbai - 400053, Opposite Infinity Mall",+(91)-22-62368728
Ninas Ladies Salon And Spa,"B/2, Deepak View, IC Colony-Borivali West, Mumbai - 400103, Opposite Royal Towers, Near Corporation Bank",+(91)-22-28952190
Irfan Family Parlour,"Shop No.7, Turning Point Building, Vasant Nagari, Vasai East, Palghar - 401208, Near Vasant Nagari Circle",+(91)-7028696365
Shine and Smile Salon,"Shop No.5/1 Satyam Prestige Plot No.14, Sector 4,, Karanjade, Navi Mumbai - 410206, Near Amul Ice-cream",+(91)-9595540054
The Creative Hair Solution ..,"Sai Pooja Apartment Shop No 1 Near to Sadhubela School, Khemani Road, Ulhasnagar No 1, Thane - 421002, Opposite to State Bank Atm Sadhubela School",+(91)-8551988835
Mahhindras Swaroop Salon,"2/2 The Western India Mils Chawl, G D Ambedkar Marg, Kala Chowki, Mumbai - 400033",+(91)-22-24702589
Cabello Hair & Beauty Salon,"Shop No 18, Kamdhenu Shopping Centre, Kamdhenu Apna Ghar Unit No 14 Chs Ltd, Andheri West, Mumbai - 400053, Lokhandwala Complex",+(91)-8291187756
Wellness Spa & Salon,"Sai  Samartha Building, Shop No 04, Plot No 79, Sector 22, Kamothe, Navi Mumbai - 410206",+(91)-9869373321
Care For Her,"Shop No 1 & 2 Keshav Shrishty, Link Road, Malad West, Mumbai - 400064, Opposite Greens Hotel",+(91)-22-28731857
Vaishnavi Beauty Salon & Ac..,"Shop No 1, Mukti Nagar, N G Acharya Marg, Chembur East, Mumbai - 400071, Behind  Nildurga Hotel",+(91)-9920821492
New Glow Touch Salon & Spa,"Shop No. 8/10/11/12, RNA Broadband Avenue,, Mira Road, Thane - 401107, Opposite Jangid Complex,",+(91)-9867417917
Urmilas Hair & Beauty Salon,"9 West View, S V Road, Santacruz West, Mumbai - 400054, Besides Yokos",+(91)-022-66931301
Glory Ladies Beauty Parlour,"Shop No-24,Plot No-43,Soormalhar Apartment, Sector-36, Kamothe, Navi Mumbai - 410206, Near Masala Mantra Banquet Hall",+(91)-7666696081
Glamorous Ladies Beauty Spa,"Shop Number 50, Plot Number 4/5/6, Yeah Paradise, Sector 8 A, Airoli, Navi Mumbai - 400708, Near Apple Hospital",+(91)-9137361182
La Imagica Unisex Salon,"204 Shri Krishna Building Opposite Fun Cinema, New Link Road, Andheri West, Mumbai - 400053, Near Yash Raj Films Pvt Ltd (Corporate Office)",+(91)-8655337886
Unique Hair & Beauty Salon,"Premier Residences , Shop No.24 K Wing , Kohinoor City, Phase 1, Kirol Road, Premier Residencies, Kurla, Kurla West, Mumbai - 400070, Kohinoor City",+(91)-8454012239
Radical Beauty Salon and Ac..,"Shop No.G31,S.G.barve Marg,, Near Nehru Nagar Signal ,Kurla East,Mumbai 400024, Kurla East, Mumbai - 400024, Above SBI ATM",+(91)-7977928965
Shruti Wellness Center,"36 Teli Pada, Kanneri, Bhiwandi, Thane - 421302, Bank Of India, Opposite Payal Talkies",+(91)-7507481101
Green Imagee Hair & Beauty ..,"Shop No 5, Royal Apartment, Indralok, Bhayandar East, Thane - 401105, Opposite Tirupati Dream Building",+(91)-9930360096
Prince Bueaty Parlour & Cla..,"26,Dev Darshan Building, Kothkuwa Road, Malad East, Mumbai - 400097, Near Dhanjiwadi",+(91)-9892527031
Irfan Family Parlour,"Shop No.7, Turning Point Building, Vasant Nagari, Vasai East, Palghar - 401208, Near Vasant Nagari Circle",+(91)-7028696365
Shweta Beauty Salon,"Harsh Vihar , Building No 31, Shop No 3, Sector 1, Near By Grasshopper, Shanti Nagar-mira Road, Thane - 401107, Opposite Shanti Shopping Center",+(91)-9923363961
